"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DEU","HUR","TOT","PC_LF","M","2010-07",6.8,
"DEU","HUR","TOT","PC_LF","M","2010-08",6.8,
"DEU","HUR","TOT","PC_LF","M","2010-09",6.7,
"DEU","HUR","TOT","PC_LF","M","2010-10",6.7,
"DEU","HUR","TOT","PC_LF","M","2010-11",6.6,
"DEU","HUR","TOT","PC_LF","M","2010-12",6.5,
"DEU","HUR","TOT","PC_LF","M","2011-01",6.4,
"DEU","HUR","TOT","PC_LF","M","2011-02",6.2,
"DEU","HUR","TOT","PC_LF","M","2011-03",6.1,
"DEU","HUR","TOT","PC_LF","M","2011-04",6,
"DEU","HUR","TOT","PC_LF","M","2011-05",5.9,
"DEU","HUR","TOT","PC_LF","M","2011-06",5.8,
"DEU","HUR","TOT","PC_LF","M","2011-07",5.8,
"DEU","HUR","TOT","PC_LF","M","2011-08",5.7,
"DEU","HUR","TOT","PC_LF","M","2011-09",5.7,
"DEU","HUR","TOT","PC_LF","M","2011-10",5.6,
"DEU","HUR","TOT","PC_LF","M","2011-11",5.6,
"DEU","HUR","TOT","PC_LF","M","2011-12",5.5,
"DEU","HUR","TOT","PC_LF","M","2012-01",5.5,
"DEU","HUR","TOT","PC_LF","M","2012-02",5.4,
"DEU","HUR","TOT","PC_LF","M","2012-03",5.4,
"DEU","HUR","TOT","PC_LF","M","2012-04",5.4,
"DEU","HUR","TOT","PC_LF","M","2012-05",5.4,
"DEU","HUR","TOT","PC_LF","M","2012-06",5.4,
"DEU","HUR","TOT","PC_LF","M","2012-07",5.4,
"DEU","HUR","TOT","PC_LF","M","2012-08",5.3,
"DEU","HUR","TOT","PC_LF","M","2012-09",5.3,
"DEU","HUR","TOT","PC_LF","M","2012-10",5.3,
"DEU","HUR","TOT","PC_LF","M","2012-11",5.3,
"DEU","HUR","TOT","PC_LF","M","2012-12",5.3,
"DEU","HUR","TOT","PC_LF","M","2013-01",5.4,
"DEU","HUR","TOT","PC_LF","M","2013-02",5.4,
"DEU","HUR","TOT","PC_LF","M","2013-03",5.4,
"DEU","HUR","TOT","PC_LF","M","2013-04",5.3,
"DEU","HUR","TOT","PC_LF","M","2013-05",5.3,
"DEU","HUR","TOT","PC_LF","M","2013-06",5.2,
"DEU","HUR","TOT","PC_LF","M","2013-07",5.2,
"DEU","HUR","TOT","PC_LF","M","2013-08",5.2,
"DEU","HUR","TOT","PC_LF","M","2013-09",5.2,
"DEU","HUR","TOT","PC_LF","M","2013-10",5.1,
"DEU","HUR","TOT","PC_LF","M","2013-11",5.1,
"DEU","HUR","TOT","PC_LF","M","2013-12",5.1,
"DEU","HUR","TOT","PC_LF","M","2014-01",5.1,
"DEU","HUR","TOT","PC_LF","M","2014-02",5.1,
"DEU","HUR","TOT","PC_LF","M","2014-03",5.1,
"DEU","HUR","TOT","PC_LF","M","2014-04",5,
"DEU","HUR","TOT","PC_LF","M","2014-05",5,
"DEU","HUR","TOT","PC_LF","M","2014-06",5,
"DEU","HUR","TOT","PC_LF","M","2014-07",5,
"DEU","HUR","TOT","PC_LF","M","2014-08",5,
"DEU","HUR","TOT","PC_LF","M","2014-09",5,
"DEU","HUR","TOT","PC_LF","M","2014-10",5,
"DEU","HUR","TOT","PC_LF","M","2014-11",4.9,
"DEU","HUR","TOT","PC_LF","M","2014-12",4.9,
"DEU","HUR","TOT","PC_LF","M","2015-01",4.8,
"DEU","HUR","TOT","PC_LF","M","2015-02",4.8,
"DEU","HUR","TOT","PC_LF","M","2015-03",4.7,
"DEU","HUR","TOT","PC_LF","M","2015-04",4.7,
"DEU","HUR","TOT","PC_LF","M","2015-05",4.7,
"DEU","HUR","TOT","PC_LF","M","2015-06",4.7,
"DEU","HUR","TOT","PC_LF","M","2015-07",4.6,
"DEU","HUR","TOT","PC_LF","M","2015-08",4.6,
"DEU","HUR","TOT","PC_LF","M","2015-09",4.5,
"DEU","HUR","TOT","PC_LF","M","2015-10",4.5,
"DEU","HUR","TOT","PC_LF","M","2015-11",4.5,
"DEU","HUR","TOT","PC_LF","M","2015-12",4.5,
"DEU","HUR","TOT","PC_LF","M","2016-01",4.4,
"DEU","HUR","TOT","PC_LF","M","2016-02",4.4,
"DEU","HUR","TOT","PC_LF","M","2016-03",4.3,
"DEU","HUR","TOT","PC_LF","M","2016-04",4.3,
"DEU","HUR","TOT","PC_LF","M","2016-05",4.2,
"DEU","HUR","TOT","PC_LF","M","2016-06",4.2,
"DEU","HUR","TOT","PC_LF","M","2016-07",4.2,
"DEU","HUR","TOT","PC_LF","M","2016-08",4.1,
"DEU","HUR","TOT","PC_LF","M","2016-09",4,
"DEU","HUR","TOT","PC_LF","M","2016-10",4,
"DEU","HUR","TOT","PC_LF","M","2016-11",3.9,
"DEU","HUR","TOT","PC_LF","M","2016-12",3.9,
"DEU","HUR","TOT","PC_LF","M","2017-01",3.9,
"DEU","HUR","TOT","PC_LF","M","2017-02",3.9,
"DEU","HUR","TOT","PC_LF","M","2017-03",3.9,
"DEU","HUR","TOT","PC_LF","M","2017-04",3.8,
"DEU","HUR","TOT","PC_LF","M","2017-05",3.8,
"DEU","HUR","TOT","PC_LF","M","2017-06",3.8,
"DEU","HUR","TOT","PC_LF","M","2017-07",3.7,
"DEU","HUR","TOT","PC_LF","M","2017-08",3.7,
"DEU","HUR","TOT","PC_LF","M","2017-09",3.7,
"DEU","HUR","TOT","PC_LF","M","2017-10",3.7,
"DEU","HUR","TOT","PC_LF","M","2017-11",3.6,
"DEU","HUR","TOT","PC_LF","M","2017-12",3.6,
"DEU","HUR","TOT","PC_LF","M","2018-01",3.6,
"DEU","HUR","TOT","PC_LF","M","2018-02",3.5,
"DEU","HUR","TOT","PC_LF","M","2018-03",3.5,
"DEU","HUR","TOT","PC_LF","M","2018-04",3.4,
"DEU","HUR","TOT","PC_LF","M","2018-05",3.4,
"DEU","HUR","TOT","PC_LF","M","2018-06",3.4,
"DEU","HUR","TOT","PC_LF","M","2018-07",3.4,
"DEU","HUR","TOT","PC_LF","M","2018-08",3.4,
"DEU","HUR","TOT","PC_LF","M","2018-09",3.4,
"DEU","HUR","TOT","PC_LF","M","2018-10",3.3,
"DEU","HUR","TOT","PC_LF","M","2018-11",3.3,
"DEU","HUR","TOT","PC_LF","M","2018-12",3.3,
"DEU","HUR","TOT","PC_LF","M","2019-01",3.3,
"DEU","HUR","TOT","PC_LF","M","2019-02",3.2,
"DEU","HUR","TOT","PC_LF","M","2019-03",3.2,
"DEU","HUR","TOT","PC_LF","M","2019-04",3.1,
"DEU","HUR","TOT","PC_LF","M","2019-05",3.1,
"DEU","HUR","TOT","PC_LF","M","2019-06",3,
"DEU","HUR","TOT","PC_LF","M","2019-07",3,
"DEU","HUR","TOT","PC_LF","M","2019-08",3,
"DEU","HUR","TOT","PC_LF","M","2019-09",3.1,
"DEU","HUR","TOT","PC_LF","M","2019-10",3.1,
"DEU","HUR","TOT","PC_LF","M","2019-11",3.2,
"DEU","HUR","TOT","PC_LF","M","2019-12",3.3,
"DEU","HUR","TOT","PC_LF","M","2020-01",3.4,"E"
"DEU","HUR","TOT","PC_LF","M","2020-02",3.6,"E"
"DEU","HUR","TOT","PC_LF","M","2020-03",3.8,"E"
"DEU","HUR","TOT","PC_LF","M","2020-04",4,"E"
"DEU","HUR","TOT","PC_LF","M","2020-05",4.2,"E"
"DEU","HUR","TOT","PC_LF","M","2020-06",4.3,"E"
"DEU","HUR","TOT","PC_LF","M","2020-07",4.4,"E"
"DEU","HUR","TOT","PC_LF","M","2020-08",4.5,"E"
"DEU","HUR","TOT","PC_LF","M","2020-09",4.5,"E"
"DEU","HUR","TOT","PC_LF","M","2020-10",4.5,"E"
"DEU","HUR","TOT","PC_LF","M","2020-11",4.6,"E"
"DEU","HUR","TOT","PC_LF","M","2020-12",4.6,"E"
"DEU","HUR","TOT","PC_LF","M","2021-01",4.6,"E"
"DEU","HUR","TOT","PC_LF","M","2021-02",4.5,"E"
"GRC","HUR","TOT","PC_LF","M","1998-04",10.9,
"GRC","HUR","TOT","PC_LF","M","1998-05",11,
"GRC","HUR","TOT","PC_LF","M","1998-06",10.9,
"GRC","HUR","TOT","PC_LF","M","1998-07",11,
"GRC","HUR","TOT","PC_LF","M","1998-08",11.2,
"GRC","HUR","TOT","PC_LF","M","1998-09",11.1,
"GRC","HUR","TOT","PC_LF","M","1998-10",11.1,
"GRC","HUR","TOT","PC_LF","M","1998-11",11.4,
"GRC","HUR","TOT","PC_LF","M","1998-12",11.4,
"GRC","HUR","TOT","PC_LF","M","1999-01",11.4,
"GRC","HUR","TOT","PC_LF","M","1999-02",11.4,
"GRC","HUR","TOT","PC_LF","M","1999-03",11.4,
"GRC","HUR","TOT","PC_LF","M","1999-04",12.1,
"GRC","HUR","TOT","PC_LF","M","1999-05",12,
"GRC","HUR","TOT","PC_LF","M","1999-06",12,
"GRC","HUR","TOT","PC_LF","M","1999-07",12,
"GRC","HUR","TOT","PC_LF","M","1999-08",12.1,
"GRC","HUR","TOT","PC_LF","M","1999-09",12,
"GRC","HUR","TOT","PC_LF","M","1999-10",12.3,
"GRC","HUR","TOT","PC_LF","M","1999-11",12.4,
"GRC","HUR","TOT","PC_LF","M","1999-12",12.3,
"GRC","HUR","TOT","PC_LF","M","2000-01",11.5,
"GRC","HUR","TOT","PC_LF","M","2000-02",11.6,
"GRC","HUR","TOT","PC_LF","M","2000-03",11.6,
"GRC","HUR","TOT","PC_LF","M","2000-04",11.5,
"GRC","HUR","TOT","PC_LF","M","2000-05",11.5,
"GRC","HUR","TOT","PC_LF","M","2000-06",11.4,
"GRC","HUR","TOT","PC_LF","M","2000-07",11.3,
"GRC","HUR","TOT","PC_LF","M","2000-08",11.2,
"GRC","HUR","TOT","PC_LF","M","2000-09",11.2,
"GRC","HUR","TOT","PC_LF","M","2000-10",10.6,
"GRC","HUR","TOT","PC_LF","M","2000-11",10.7,
"GRC","HUR","TOT","PC_LF","M","2000-12",10.6,
"GRC","HUR","TOT","PC_LF","M","2001-01",10.5,
"GRC","HUR","TOT","PC_LF","M","2001-02",10.5,
"GRC","HUR","TOT","PC_LF","M","2001-03",10.5,
"GRC","HUR","TOT","PC_LF","M","2001-04",10.7,
"GRC","HUR","TOT","PC_LF","M","2001-05",10.7,
"GRC","HUR","TOT","PC_LF","M","2001-06",10.7,
"GRC","HUR","TOT","PC_LF","M","2001-07",10.7,
"GRC","HUR","TOT","PC_LF","M","2001-08",10.6,
"GRC","HUR","TOT","PC_LF","M","2001-09",10.6,
"GRC","HUR","TOT","PC_LF","M","2001-10",10.9,
"GRC","HUR","TOT","PC_LF","M","2001-11",10.9,
"GRC","HUR","TOT","PC_LF","M","2001-12",10.8,
"GRC","HUR","TOT","PC_LF","M","2002-01",10.7,
"GRC","HUR","TOT","PC_LF","M","2002-02",10.7,
"GRC","HUR","TOT","PC_LF","M","2002-03",10.7,
"GRC","HUR","TOT","PC_LF","M","2002-04",10.3,
"GRC","HUR","TOT","PC_LF","M","2002-05",10.3,
"GRC","HUR","TOT","PC_LF","M","2002-06",10.3,
"GRC","HUR","TOT","PC_LF","M","2002-07",10.3,
"GRC","HUR","TOT","PC_LF","M","2002-08",10.2,
"GRC","HUR","TOT","PC_LF","M","2002-09",10.2,
"GRC","HUR","TOT","PC_LF","M","2002-10",10,
"GRC","HUR","TOT","PC_LF","M","2002-11",10,
"GRC","HUR","TOT","PC_LF","M","2002-12",10,
"GRC","HUR","TOT","PC_LF","M","2003-01",9.8,
"GRC","HUR","TOT","PC_LF","M","2003-02",9.7,
"GRC","HUR","TOT","PC_LF","M","2003-03",9.7,
"GRC","HUR","TOT","PC_LF","M","2003-04",9.7,
"GRC","HUR","TOT","PC_LF","M","2003-05",9.7,
"GRC","HUR","TOT","PC_LF","M","2003-06",9.7,
"GRC","HUR","TOT","PC_LF","M","2003-07",9.7,
"GRC","HUR","TOT","PC_LF","M","2003-08",9.7,
"GRC","HUR","TOT","PC_LF","M","2003-09",9.7,
"GRC","HUR","TOT","PC_LF","M","2003-10",9.9,
"GRC","HUR","TOT","PC_LF","M","2003-11",9.9,
"GRC","HUR","TOT","PC_LF","M","2003-12",9.9,
"GRC","HUR","TOT","PC_LF","M","2004-01",11.3,
"GRC","HUR","TOT","PC_LF","M","2004-02",10.8,
"GRC","HUR","TOT","PC_LF","M","2004-03",10.9,
"GRC","HUR","TOT","PC_LF","M","2004-04",10.7,
"GRC","HUR","TOT","PC_LF","M","2004-05",10.6,
"GRC","HUR","TOT","PC_LF","M","2004-06",10.4,
"GRC","HUR","TOT","PC_LF","M","2004-07",10.6,
"GRC","HUR","TOT","PC_LF","M","2004-08",10.5,
"GRC","HUR","TOT","PC_LF","M","2004-09",10.2,
